Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
392114 -- Of regenerated cellulose,,10.00,0.00,1,,1,,Nepal
392119 -- Of other plastics,"1,289,708",10.00,0.00,1,,1,,Nepal
392190 - Other,"109,567",10.00,0.00,22,,22,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,2.50,1,,1,,Nepal
392220 - Lavatory seats and covers,,10.00,2.50,1,,1,,Nepal
392290 - Other,,10.00,2.50,1,,1,,Nepal
"392310 - Boxes, cases, crates and similar articles","88,094",10.00,0.50,5,,5,,Nepal
392321 -- Of polymers of ethylene,"15,498",10.00,0.00,1,,1,,Nepal
392329 -- Of other plastics,"216,534",10.00,0.00,2,,2,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","2,474,486",10.00,0.00,2,,2,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,10.00,0.00,1,,1,,Nepal
"392350 - Stoppers, lids, caps and other closures","2,235,721",10.00,0.00,2,,2,,Nepal
392390 - Other,"228,442",10.00,0.00,3,,3,,Nepal
392410 - Tableware and kitchenware,,10.00,0.00,2,,2,,Nepal
392490 - Other,"151,939",10.00,0.00,3,,3,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,305",10.00,0.00,1,,1,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,0.00,1,,1,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,0.00,1,,1,,Nepal
392590 - Other,,10.00,0.00,2,,2,,Nepal
392610 - Office or school supplies,,10.00,0.00,4,,4,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,10.00,0.00,10,,10,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,10.00,0.00,2,,2,,Nepal
392640 - Statuettes and other ornamental articles,439,10.00,0.00,13,,13,,Nepal
392690 - Other,"50,721,136",10.00,0.00,16,,16,,Nepal
,2009,"52,095,038",10.00,10.00,411,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,10.00,10.00,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,10.00,10.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,10.00,10.00,1,,,,Nepal
390190 - Other,"17,563",10.00,10.00,2,,,,Nepal
390210 - Polypropylene,"12,226",10.00,10.00,1,,,,Nepal
390220 - Polyisobutylene,,10.00,10.00,1,,,,Nepal
390230 - Propylene copolymers,,10.00,10.00,1,,,,Nepal
390290 - Other,,10.00,10.00,1,,,,Nepal
390311 -- Expansible,,10.00,10.00,1,,,,Nepal
390319 -- Other,,10.00,10.00,2,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.00,10.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.00,10.00,1,,,,Nepal
390390 - Other,,10.00,10.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,10.00,10.00,2,,,,Nepal
390421 -- Non-plasticised,,10.00,10.00,2,,,,Nepal
390422 -- Plasticised,"12,544",10.00,10.00,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,"9,074",10.00,10.00,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,10.00,10.00,1,,,,Nepal
390450 - Vinylidene chloride polymers,,10.00,10.00,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,10.00,10.00,1,,,,Nepal
390469 -- Other,,10.00,10.00,2,,,,Nepal
390490 - Other,,10.00,10.00,1,,,,Nepal
390512 -- In aqueous dispersion,"262,864",10.00,10.00,3,,,,Nepal
390519 -- Other,"80,176",10.00,10.00,3,,,,Nepal
390521 -- In aqueous dispersion,"1,479",10.00,10.00,1,,,,Nepal
390529 -- Other,,10.00,10.00,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,10.00,10.00,1,,,,Nepal
390591 -- Copolymers,,10.00,10.00,1,,,,Nepal
390599 -- Other,,10.00,10.00,2,,,,Nepal
390610 - Poly(methyl methacrylate),"7,234",10.00,10.00,2,,,,Nepal
390690 - Other,"17,832",10.00,10.00,4,,,,Nepal
390710 - Polyacetals,,10.00,10.00,1,,,,Nepal
390720 - Other polyethers,,10.00,10.00,2,,,,Nepal
390730 - Epoxide resins,,10.00,10.00,2,,,,Nepal
390740 - Polycarbonates,,10.00,10.00,1,,,,Nepal
390750 - Alkyd resins,,10.00,10.00,1,,,,Nepal
390760 - Poly(ethylene terephthalate),"1,212",10.00,10.00,3,,,,Nepal
390770 - Poly(lactic acid),,10.00,10.00,1,,,,Nepal
390791 -- Unsaturated,"12,528",10.00,10.00,6,,,,Nepal
390799 -- Other,"20,600",10.00,10.00,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,086",10.00,10.00,2,,,,Nepal
390890 - Other,,10.00,10.00,3,,,,Nepal
390910 - Urea resins; thiourea resins,,10.00,10.00,2,,,,Nepal
390920 - Melamine resins,,10.00,10.00,2,,,,Nepal
390930 - Other amino-resins,,10.00,10.00,2,,,,Nepal
390940 - Phenolic resins,,10.00,10.00,7,,,,Nepal
390950 - Polyurethanes,,10.00,10.00,1,,,,Nepal
391000 Silicones in primary forms.,"1,549",10.00,10.00,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,2,,,,Nepal
391190 - Other,,10.00,10.00,2,,,,Nepal
391211 -- Non-plasticised,,10.00,10.00,5,,,,Nepal
391212 -- Plasticised,,10.00,10.00,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),,10.00,10.00,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,10.00,10.00,1,,,,Nepal
391239 -- Other,,10.00,10.00,6,,,,Nepal
391290 - Other,,10.00,10.00,3,,,,Nepal
"391310 - Alginic acid, its salts and esters",,10.00,10.00,2,,,,Nepal
391390 - Other,,10.00,10.00,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,10.00,10.00,3,,,,Nepal
391510 - Of polymers of ethylene,,10.00,10.00,1,,,,Nepal
391520 - Of polymers of styrene,,10.00,10.00,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,10.00,10.00,2,,,,Nepal
391590 - Of other plastics,,10.00,10.00,17,,,,Nepal
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,Nepal
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,Nepal
391690 - Of other plastics,,10.00,10.00,17,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"207,970",10.00,10.00,2,,,,Nepal
391721 -- Of polymers of ethylene,"218,192",10.00,10.00,2,,,,Nepal
391722 -- Of polymers of propylene,,10.00,10.00,1,,,,Nepal
391723 -- Of polymers of vinyl chloride,"176,169",10.00,10.00,2,,,,Nepal
391729 -- Of other plastics,"373,617",10.00,10.00,6,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,250",10.00,10.00,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","87,232",10.00,10.00,3,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,10.00,1,,,,Nepal
391739 -- Other,"35,705",10.00,10.00,3,,,,Nepal
391740 - Fittings,"98,419",10.00,10.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,"758,542",10.00,10.00,2,,,,Nepal
391890 - Of other plastics,,10.00,10.00,3,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"317,468",10.00,10.00,1,,,,Nepal
391990 - Other,"201,474",10.00,10.00,3,,,,Nepal
392010 - Of polymers of ethylene,"1,430,741",10.00,10.00,6,,,,Nepal
392020 - Of polymers of propylene,"4,431,899",10.00,10.00,3,,,,Nepal
392030 - Of polymers of styrene,,10.00,10.00,3,,,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,"211,833",10.00,10.00,1,,,,Nepal
392049 -- Other,"27,190",10.00,10.00,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),,10.00,10.00,6,,,,Nepal
392059 -- Other,,10.00,10.00,6,,,,Nepal
392061 -- Of polycarbonates,,10.00,10.00,3,,,,Nepal
392062 -- Of poly(ethylene terephthalate),"7,822",10.00,10.00,3,,,,Nepal
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,Nepal
392069 -- Of other polyesters,"16,633",10.00,10.00,12,,,,Nepal
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,Nepal
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,Nepal
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,Nepal
392091 -- Of poly(vinyl butyral),,10.00,10.00,3,,,,Nepal
392092 -- Of polyamides,,10.00,10.00,6,,,,Nepal
392093 -- Of amino-resins,,10.00,10.00,3,,,,Nepal
392094 -- Of phenolic resins,,10.00,10.00,3,,,,Nepal
392099 -- Of other plastics,"19,460",10.00,10.00,19,,,,Nepal
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,"17,366",10.00,10.00,1,,,,Nepal
392113 -- Of polyurethanes,,10.00,10.00,2,,,,Nepal
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,Nepal
392119 -- Of other plastics,"970,340",10.00,10.00,1,,,,Nepal
392190 - Other,"3,400",10.00,10.00,22,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,Nepal
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,Nepal
392290 - Other,324,10.00,10.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","210,697",10.00,10.00,5,,,,Nepal
392321 -- Of polymers of ethylene,"85,885",10.00,10.00,1,,,,Nepal
392329 -- Of other plastics,"244,342",10.00,10.00,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","2,028,947",10.00,10.00,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports","10,237",10.00,10.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","4,049,925",10.00,10.00,2,,,,Nepal
392390 - Other,"193,726",10.00,10.00,3,,,,Nepal
392410 - Tableware and kitchenware,,10.00,10.00,2,,,,Nepal
392490 - Other,"41,264",10.00,10.00,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","7,643",10.00,10.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,Nepal
392590 - Other,"3,209",10.00,10.00,2,,,,Nepal
392610 - Office or school supplies,,10.00,10.00,4,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","5,388",10.00,10.00,10,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like","106,187",10.00,10.00,2,,,,Nepal
392640 - Statuettes and other ornamental articles,,10.00,10.00,13,,,,Nepal
392690 - Other,"35,025,575",10.00,10.00,16,,,,Nepal
,2008,"55,362,062",8.95,8.95,411,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,5.00,5.00,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,227",5.00,5.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,5.00,5.00,1,,,,Nepal
390190 - Other,"33,397",5.00,5.00,2,,,,Nepal
390210 - Polypropylene,,5.00,5.00,1,,,,Nepal
390220 - Polyisobutylene,,7.50,7.50,1,,,,Nepal
390230 - Propylene copolymers,,5.00,5.00,1,,,,Nepal
390290 - Other,,5.00,5.00,1,,,,Nepal
390311 -- Expansible,,5.00,5.00,1,,,,Nepal
390319 -- Other,,5.00,5.00,2,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,5.00,1,,,,Nepal
390390 - Other,,5.00,5.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,5.00,5.00,2,,,,Nepal
390421 -- Non-plasticised,,5.00,5.00,2,,,,Nepal
390422 -- Plasticised,"20,924",5.00,5.00,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,5.00,5.00,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,7.50,7.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,7.50,7.50,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,7.50,7.50,1,,,,Nepal
390469 -- Other,,7.50,7.50,2,,,,Nepal
390490 - Other,"37,219",7.50,7.50,1,,,,Nepal
390512 -- In aqueous dispersion,"6,004",7.50,7.50,3,,,,Nepal
390519 -- Other,"68,795",7.50,7.50,3,,,,Nepal
390521 -- In aqueous dispersion,,7.50,7.50,1,,,,Nepal
390529 -- Other,,7.50,7.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,7.50,1,,,,Nepal
390591 -- Copolymers,,7.50,7.50,1,,,,Nepal
390599 -- Other,,7.50,7.50,2,,,,Nepal
390610 - Poly(methyl methacrylate),"10,890",7.50,7.50,2,,,,Nepal
390690 - Other,"45,474",7.50,7.50,4,,,,Nepal
390710 - Polyacetals,,7.50,7.50,1,,,,Nepal
390720 - Other polyethers,,7.50,7.50,2,,,,Nepal
390730 - Epoxide resins,,7.50,7.50,2,,,,Nepal
390740 - Polycarbonates,,5.00,5.00,1,,,,Nepal
390750 - Alkyd resins,,7.50,7.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,7.50,7.50,3,,,,Nepal
390770 - Poly(lactic acid),,7.50,7.50,1,,,,Nepal
390791 -- Unsaturated,,7.50,7.50,6,,,,Nepal
390799 -- Other,,7.50,7.50,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,10.00,10.00,2,,,,Nepal
390890 - Other,"58,475",10.00,10.00,3,,,,Nepal
390910 - Urea resins; thiourea resins,,7.50,7.50,2,,,,Nepal
390920 - Melamine resins,,7.50,7.50,2,,,,Nepal
390930 - Other amino-resins,,7.50,7.50,2,,,,Nepal
390940 - Phenolic resins,,7.50,7.50,7,,,,Nepal
390950 - Polyurethanes,,7.50,7.50,1,,,,Nepal
391000 Silicones in primary forms.,"13,144",7.50,7.50,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","7,386",7.50,7.50,2,,,,Nepal
391190 - Other,,7.50,7.50,2,,,,Nepal
391211 -- Non-plasticised,,7.50,7.50,5,,,,Nepal
391212 -- Plasticised,,7.50,7.50,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),,7.50,7.50,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,7.50,7.50,1,,,,Nepal
391239 -- Other,,7.50,7.50,6,,,,Nepal
391290 - Other,,7.50,7.50,3,,,,Nepal
"391310 - Alginic acid, its salts and esters",,7.50,7.50,2,,,,Nepal
391390 - Other,,7.50,7.50,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,7.50,3,,,,Nepal
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,Nepal
391520 - Of polymers of styrene,,7.50,7.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,"3,202",7.50,7.50,2,,,,Nepal
391590 - Of other plastics,"36,052",7.50,7.50,17,,,,Nepal
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,Nepal
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,Nepal
391690 - Of other plastics,,10.00,10.00,17,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"120,276",10.00,10.00,2,,,,Nepal
391721 -- Of polymers of ethylene,"190,739",10.00,10.00,2,,,,Nepal
391722 -- Of polymers of propylene,"7,655",10.00,10.00,1,,,,Nepal
391723 -- Of polymers of vinyl chloride,"515,304",10.00,10.00,2,,,,Nepal
391729 -- Of other plastics,"366,615",10.00,10.00,6,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,10.00,10.00,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","12,036",10.00,10.00,3,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,10.00,1,,,,Nepal
391739 -- Other,"4,777",10.00,10.00,3,,,,Nepal
391740 - Fittings,"189,672",10.00,10.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,"101,322",10.00,10.00,2,,,,Nepal
391890 - Of other plastics,,10.00,10.00,3,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"323,208",10.00,10.00,1,,,,Nepal
391990 - Other,"307,575",10.00,10.00,3,,,,Nepal
392010 - Of polymers of ethylene,"1,149,470",10.00,10.00,6,,,,Nepal
392020 - Of polymers of propylene,"7,210,550",10.00,10.00,3,,,,Nepal
392030 - Of polymers of styrene,,10.00,10.00,3,,,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,10.00,1,,,,Nepal
392049 -- Other,"43,073",10.00,10.00,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),,10.00,10.00,6,,,,Nepal
392059 -- Other,"2,457",10.00,10.00,6,,,,Nepal
392061 -- Of polycarbonates,,10.00,10.00,3,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,10.00,10.00,3,,,,Nepal
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,Nepal
392069 -- Of other polyesters,,10.00,10.00,12,,,,Nepal
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,Nepal
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,Nepal
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,Nepal
392091 -- Of poly(vinyl butyral),,10.00,10.00,3,,,,Nepal
392092 -- Of polyamides,"64,214",10.00,10.00,6,,,,Nepal
392093 -- Of amino-resins,,10.00,10.00,3,,,,Nepal
392094 -- Of phenolic resins,,10.00,10.00,3,,,,Nepal
392099 -- Of other plastics,"30,718",10.00,10.00,19,,,,Nepal
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,10.00,10.00,1,,,,Nepal
392113 -- Of polyurethanes,,10.00,10.00,2,,,,Nepal
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,Nepal
392119 -- Of other plastics,"561,706",10.00,10.00,1,,,,Nepal
392190 - Other,"15,357",10.00,10.00,22,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,Nepal
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,Nepal
392290 - Other,"127,478",10.00,10.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","181,238",10.00,10.00,5,,,,Nepal
392321 -- Of polymers of ethylene,"40,684",10.00,10.00,1,,,,Nepal
392329 -- Of other plastics,"227,863",10.00,10.00,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","2,099,507",10.00,10.00,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports","28,298",10.00,10.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","4,463,054",10.00,10.00,2,,,,Nepal
392390 - Other,"230,774",10.00,10.00,3,,,,Nepal
392410 - Tableware and kitchenware,"4,351",10.00,10.00,2,,,,Nepal
392490 - Other,"115,792",10.00,10.00,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","9,438",10.00,10.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,Nepal
392590 - Other,"5,186",10.00,10.00,2,,,,Nepal
392610 - Office or school supplies,,10.00,10.00,4,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","15,869",10.00,10.00,10,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like","10,360",10.00,10.00,2,,,,Nepal
392640 - Statuettes and other ornamental articles,"39,291",10.00,10.00,13,,,,Nepal
392690 - Other,"36,203,966",10.00,10.00,16,,,,Nepal
,2007,"60,101,266",9.05,9.05,411,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"20,697",7.50,7.50,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,7.50,7.50,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,5.00,5.00,1,,,,Nepal
390190 - Other,"17,687",7.50,7.50,2,,,,Nepal
390210 - Polypropylene,,7.50,7.50,1,,,,Nepal
390220 - Polyisobutylene,,7.50,7.50,1,,,,Nepal
390230 - Propylene copolymers,,7.50,7.50,1,,,,Nepal
390290 - Other,,7.50,7.50,1,,,,Nepal
390311 -- Expansible,,5.00,5.00,1,,,,Nepal
390319 -- Other,,5.00,5.00,2,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,5.00,1,,,,Nepal
390390 - Other,,5.00,5.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.50,7.50,2,,,,Nepal
390421 -- Non-plasticised,"7,558",7.50,7.50,2,,,,Nepal
390422 -- Plasticised,"17,114",7.50,7.50,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,7.50,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,7.50,7.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,7.50,7.50,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,7.50,7.50,1,,,,Nepal
390469 -- Other,,7.50,7.50,2,,,,Nepal
390490 - Other,,7.50,7.50,1,,,,Nepal
390512 -- In aqueous dispersion,"34,954",7.50,7.50,3,,,,Nepal
390519 -- Other,"19,440",7.50,7.50,3,,,,Nepal
390521 -- In aqueous dispersion,,7.50,7.50,1,,,,Nepal
390529 -- Other,,7.50,7.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,7.50,1,,,,Nepal
390591 -- Copolymers,,7.50,7.50,1,,,,Nepal
390599 -- Other,,7.50,7.50,2,,,,Nepal
390610 - Poly(methyl methacrylate),"10,732",7.50,7.50,2,,,,Nepal
390690 - Other,,7.50,7.50,4,,,,Nepal
390710 - Polyacetals,,7.50,7.50,1,,,,Nepal
390720 - Other polyethers,,7.50,7.50,2,,,,Nepal
390730 - Epoxide resins,"13,194",7.50,7.50,2,,,,Nepal
390740 - Polycarbonates,,5.00,5.00,1,,,,Nepal
390750 - Alkyd resins,,7.50,7.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,7.50,7.50,3,,,,Nepal
390770 - Poly(lactic acid),,7.50,7.50,1,,,,Nepal
390791 -- Unsaturated,,7.50,7.50,6,,,,Nepal
390799 -- Other,,7.50,7.50,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,10.00,10.00,2,,,,Nepal
390890 - Other,"58,509",10.00,10.00,3,,,,Nepal
390910 - Urea resins; thiourea resins,,7.50,7.50,2,,,,Nepal
390920 - Melamine resins,,7.50,7.50,2,,,,Nepal
390930 - Other amino-resins,,7.50,7.50,2,,,,Nepal
390940 - Phenolic resins,,7.50,7.50,7,,,,Nepal
390950 - Polyurethanes,,7.50,7.50,1,,,,Nepal
391000 Silicones in primary forms.,"6,305",7.50,7.50,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,7.50,2,,,,Nepal
391190 - Other,,7.50,7.50,2,,,,Nepal
391211 -- Non-plasticised,"29,729",7.50,7.50,5,,,,Nepal
391212 -- Plasticised,,7.50,7.50,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),,7.50,7.50,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,7.50,7.50,1,,,,Nepal
391239 -- Other,605,7.50,7.50,6,,,,Nepal
391290 - Other,,7.50,7.50,3,,,,Nepal
"391310 - Alginic acid, its salts and esters",,7.50,7.50,2,,,,Nepal
391390 - Other,,7.50,7.50,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,7.50,3,,,,Nepal
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,Nepal
391520 - Of polymers of styrene,,7.50,7.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,Nepal
391590 - Of other plastics,"125,477",7.50,7.50,17,,,,Nepal
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,Nepal
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,Nepal
391690 - Of other plastics,"8,416",10.00,10.00,17,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"25,965",10.00,10.00,2,,,,Nepal
