Importer,Year,Value,Ad val. duties,Number of lines,Yemen
,(US$),Simple average,MFN duties,Pref. duties,Yemen
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Yemen
390760 - Poly(ethylene terephthalate),,12.50,12.50,3,,,,Yemen
390791 -- Unsaturated,,12.50,12.50,6,,,,Yemen
390799 -- Other,,12.50,12.50,3,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,12.50,12.50,2,,,,Yemen
390890 - Other,,12.50,12.50,3,,,,Yemen
390910 - Urea resins; thiourea resins,,12.50,12.50,2,,,,Yemen
390920 - Melamine resins,,12.50,12.50,2,,,,Yemen
390930 - Other amino-resins,,12.50,12.50,2,,,,Yemen
390940 - Phenolic resins,,12.50,12.50,7,,,,Yemen
390950 - Polyurethanes,,12.50,12.50,1,,,,Yemen
391000 Silicones in primary forms.,,12.50,12.50,3,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,12.50,12.50,2,,,,Yemen
391190 - Other,,12.50,12.50,2,,,,Yemen
391211 -- Non-plasticised,,12.50,12.50,5,,,,Yemen
391212 -- Plasticised,,12.50,12.50,4,,,,Yemen
391220 - Cellulose nitrates (including collodions),,12.50,12.50,4,,,,Yemen
391231 -- Carboxymethylcellulose and its salts,,12.50,12.50,1,,,,Yemen
391239 -- Other,,12.50,12.50,6,,,,Yemen
391290 - Other,,12.50,12.50,3,,,,Yemen
"391310 - Alginic acid, its salts and esters",,12.50,12.50,2,,,,Yemen
391390 - Other,,12.50,12.50,5,,,,Yemen
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,12.50,12.50,3,,,,Yemen
391510 - Of polymers of ethylene,,12.50,12.50,1,,,,Yemen
391520 - Of polymers of styrene,,12.50,12.50,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Yemen
391590 - Of other plastics,"44,137",12.50,12.50,17,,,,Yemen
391610 - Of polymers of ethylene,,12.50,12.50,3,,,,Yemen
391620 - Of polymers of vinyl chloride,,12.50,12.50,4,,,,Yemen
391690 - Of other plastics,,12.50,12.50,17,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,12.50,12.50,2,,,,Yemen
391721 -- Of polymers of ethylene,,12.50,12.50,2,,,,Yemen
391722 -- Of polymers of propylene,,12.50,12.50,1,,,,Yemen
391723 -- Of polymers of vinyl chloride,,12.50,12.50,2,,,,Yemen
391729 -- Of other plastics,,12.50,12.50,6,,,,Yemen
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,12.50,12.50,1,,,,Yemen
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,12.50,12.50,3,,,,Yemen
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,12.50,12.50,1,,,,Yemen
391739 -- Other,,12.50,12.50,3,,,,Yemen
391740 - Fittings,,12.50,12.50,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Yemen
391890 - Of other plastics,,12.50,12.50,3,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,12.50,12.50,1,,,,Yemen
391990 - Other,,12.50,12.50,3,,,,Yemen
392010 - Of polymers of ethylene,,12.50,12.50,6,,,,Yemen
392020 - Of polymers of propylene,,12.50,12.50,3,,,,Yemen
392030 - Of polymers of styrene,,12.50,12.50,3,,,,Yemen
392043 -- Containing by weight not less than 6% of plasticizers,,12.50,12.50,1,,,,Yemen
392049 -- Other,,12.50,12.50,1,,,,Yemen
392051 -- Of poly(methyl methacrylate),,12.50,12.50,6,,,,Yemen
392059 -- Other,,12.50,12.50,6,,,,Yemen
392061 -- Of polycarbonates,,12.50,12.50,3,,,,Yemen
392062 -- Of poly(ethylene terephthalate),,12.50,12.50,3,,,,Yemen
392063 -- Of unsaturated polyesters,,12.50,12.50,3,,,,Yemen
392069 -- Of other polyesters,,12.50,12.50,12,,,,Yemen
392071 -- Of regenerated cellulose,,12.50,12.50,7,,,,Yemen
392072 -- Of vulcanised fibre,,12.50,12.50,3,,,,Yemen
392073 -- Of cellulose acetate,,12.50,12.50,9,,,,Yemen
392079 -- Of other cellulose derivatives,,12.50,12.50,6,,,,Yemen
392091 -- Of poly(vinyl butyral),,12.50,12.50,3,,,,Yemen
392092 -- Of polyamides,,12.50,12.50,6,,,,Yemen
392093 -- Of amino-resins,,12.50,12.50,3,,,,Yemen
392094 -- Of phenolic resins,,12.50,12.50,3,,,,Yemen
392099 -- Of other plastics,,12.50,12.50,19,,,,Yemen
392111 -- Of polymers of styrene,,12.50,12.50,1,,,,Yemen
392112 -- Of polymers of vinyl chloride,,12.50,12.50,1,,,,Yemen
392113 -- Of polyurethanes,,12.50,12.50,2,,,,Yemen
392114 -- Of regenerated cellulose,,12.50,12.50,1,,,,Yemen
392119 -- Of other plastics,,12.50,12.50,1,,,,Yemen
392190 - Other,,12.50,12.50,22,,,,Yemen
"392210 - Baths, shower-baths, sinks and wash-basins",,12.50,12.50,1,,,,Yemen
392220 - Lavatory seats and covers,,12.50,12.50,1,,,,Yemen
392290 - Other,,12.50,12.50,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,12.50,12.50,5,,,,Yemen
392321 -- Of polymers of ethylene,,12.50,12.50,1,,,,Yemen
392329 -- Of other plastics,,12.50,12.50,2,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,12.50,12.50,2,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,12.50,12.50,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,12.50,12.50,2,,,,Yemen
392390 - Other,,12.50,12.50,3,,,,Yemen
392410 - Tableware and kitchenware,,12.50,12.50,2,,,,Yemen
392490 - Other,,12.50,12.50,3,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,12.50,12.50,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,12.50,12.50,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,12.50,12.50,1,,,,Yemen
392590 - Other,,12.50,12.50,2,,,,Yemen
392610 - Office or school supplies,,12.50,12.50,4,,,,Yemen
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,12.50,12.50,10,,,,Yemen
"392630 - Fittings for furniture, coachwork or the like",,12.50,12.50,2,,,,Yemen
392640 - Statuettes and other ornamental articles,,12.50,12.50,13,,,,Yemen
392690 - Other,,12.50,12.50,16,,,,Yemen
,2005,"27,952",15.00,15.00,412,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,15.00,15.00,2,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,15.00,15.00,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,15.00,15.00,1,,,,Yemen
390190 - Other,,15.00,15.00,2,,,,Yemen
390210 - Polypropylene,,15.00,15.00,1,,,,Yemen
390220 - Polyisobutylene,,15.00,15.00,1,,,,Yemen
390230 - Propylene copolymers,,15.00,15.00,1,,,,Yemen
390290 - Other,,15.00,15.00,1,,,,Yemen
390311 -- Expansible,,15.00,15.00,1,,,,Yemen
390319 -- Other,,15.00,15.00,2,,,,Yemen
390320 - Styrene- Acrylonitrile (SAN) copolymers,,15.00,15.00,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,15.00,15.00,1,,,,Yemen
390390 - Other,,15.00,15.00,3,,,,Yemen
"390410 - Poly(vinyl chloride), not mixed with any other substances",,15.00,15.00,2,,,,Yemen
390421 -- Non-plasticised,,15.00,15.00,2,,,,Yemen
390422 -- Plasticised,,15.00,15.00,2,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,15.00,15.00,2,,,,Yemen
390440 - Other vinyl chloride copolymers,,15.00,15.00,1,,,,Yemen
390450 - Vinylidene chloride polymers,,15.00,15.00,2,,,,Yemen
390461 -- Polytetrafluoroethylene,,15.00,15.00,1,,,,Yemen
390469 -- Other,,15.00,15.00,2,,,,Yemen
390490 - Other,,15.00,15.00,1,,,,Yemen
390512 -- In aqueous dispersion,,15.00,15.00,3,,,,Yemen
390519 -- Other,,15.00,15.00,3,,,,Yemen
390521 -- In aqueous dispersion,,15.00,15.00,1,,,,Yemen
390529 -- Other,,15.00,15.00,1,,,,Yemen
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,15.00,15.00,1,,,,Yemen
390591 -- Copolymers,,15.00,15.00,1,,,,Yemen
390599 -- Other,,15.00,15.00,2,,,,Yemen
390610 - Poly(methyl methacrylate),,15.00,15.00,2,,,,Yemen
390690 - Other,,15.00,15.00,4,,,,Yemen
390710 - Polyacetals,,15.00,15.00,1,,,,Yemen
390720 - Other polyethers,,15.00,15.00,2,,,,Yemen
390730 - Epoxide resins,,15.00,15.00,2,,,,Yemen
390740 - Polycarbonates,,15.00,15.00,1,,,,Yemen
390750 - Alkyd resins,,15.00,15.00,1,,,,Yemen
390760 - Poly(ethylene terephthalate),,15.00,15.00,3,,,,Yemen
390791 -- Unsaturated,,15.00,15.00,6,,,,Yemen
390799 -- Other,,15.00,15.00,3,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,15.00,15.00,2,,,,Yemen
390890 - Other,,15.00,15.00,3,,,,Yemen
390910 - Urea resins; thiourea resins,,15.00,15.00,2,,,,Yemen
390920 - Melamine resins,,15.00,15.00,2,,,,Yemen
390930 - Other amino-resins,,15.00,15.00,2,,,,Yemen
390940 - Phenolic resins,,15.00,15.00,7,,,,Yemen
390950 - Polyurethanes,,15.00,15.00,1,,,,Yemen
391000 Silicones in primary forms.,,15.00,15.00,3,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,15.00,15.00,2,,,,Yemen
391190 - Other,,15.00,15.00,2,,,,Yemen
391211 -- Non-plasticised,,15.00,15.00,5,,,,Yemen
391212 -- Plasticised,,15.00,15.00,4,,,,Yemen
391220 - Cellulose nitrates (including collodions),,15.00,15.00,4,,,,Yemen
391231 -- Carboxymethylcellulose and its salts,,15.00,15.00,1,,,,Yemen
391239 -- Other,,15.00,15.00,6,,,,Yemen
391290 - Other,,15.00,15.00,3,,,,Yemen
"391310 - Alginic acid, its salts and esters",,15.00,15.00,2,,,,Yemen
391390 - Other,,15.00,15.00,5,,,,Yemen
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,15.00,15.00,3,,,,Yemen
391510 - Of polymers of ethylene,,15.00,15.00,1,,,,Yemen
391520 - Of polymers of styrene,,15.00,15.00,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,Yemen
391590 - Of other plastics,"26,356",15.00,15.00,17,,,,Yemen
391610 - Of polymers of ethylene,,15.00,15.00,3,,,,Yemen
391620 - Of polymers of vinyl chloride,,15.00,15.00,4,,,,Yemen
391690 - Of other plastics,,15.00,15.00,17,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,15.00,15.00,2,,,,Yemen
391721 -- Of polymers of ethylene,,15.00,15.00,2,,,,Yemen
391722 -- Of polymers of propylene,,15.00,15.00,1,,,,Yemen
391723 -- Of polymers of vinyl chloride,,15.00,15.00,2,,,,Yemen
391729 -- Of other plastics,,15.00,15.00,6,,,,Yemen
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,15.00,15.00,1,,,,Yemen
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,15.00,15.00,3,,,,Yemen
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,15.00,15.00,1,,,,Yemen
391739 -- Other,,15.00,15.00,3,,,,Yemen
391740 - Fittings,,15.00,15.00,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,Yemen
391890 - Of other plastics,,15.00,15.00,3,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,15.00,15.00,1,,,,Yemen
391990 - Other,,15.00,15.00,3,,,,Yemen
392010 - Of polymers of ethylene,,15.00,15.00,6,,,,Yemen
392020 - Of polymers of propylene,,15.00,15.00,3,,,,Yemen
392030 - Of polymers of styrene,,15.00,15.00,3,,,,Yemen
392043 -- Containing by weight not less than 6% of plasticizers,,15.00,15.00,1,,,,Yemen
392049 -- Other,,15.00,15.00,1,,,,Yemen
392051 -- Of poly(methyl methacrylate),,15.00,15.00,6,,,,Yemen
392059 -- Other,,15.00,15.00,6,,,,Yemen
392061 -- Of polycarbonates,,15.00,15.00,3,,,,Yemen
392062 -- Of poly(ethylene terephthalate),,15.00,15.00,3,,,,Yemen
392063 -- Of unsaturated polyesters,,15.00,15.00,3,,,,Yemen
392069 -- Of other polyesters,,15.00,15.00,12,,,,Yemen
392071 -- Of regenerated cellulose,,15.00,15.00,7,,,,Yemen
392072 -- Of vulcanised fibre,,15.00,15.00,3,,,,Yemen
392073 -- Of cellulose acetate,,15.00,15.00,9,,,,Yemen
392079 -- Of other cellulose derivatives,,15.00,15.00,6,,,,Yemen
392091 -- Of poly(vinyl butyral),,15.00,15.00,3,,,,Yemen
392092 -- Of polyamides,,15.00,15.00,6,,,,Yemen
392093 -- Of amino-resins,,15.00,15.00,3,,,,Yemen
392094 -- Of phenolic resins,,15.00,15.00,3,,,,Yemen
392099 -- Of other plastics,,15.00,15.00,19,,,,Yemen
392111 -- Of polymers of styrene,,15.00,15.00,1,,,,Yemen
392112 -- Of polymers of vinyl chloride,,15.00,15.00,1,,,,Yemen
392113 -- Of polyurethanes,,15.00,15.00,2,,,,Yemen
392114 -- Of regenerated cellulose,,15.00,15.00,1,,,,Yemen
392119 -- Of other plastics,,15.00,15.00,1,,,,Yemen
392190 - Other,,15.00,15.00,22,,,,Yemen
"392210 - Baths, shower-baths, sinks and wash-basins",,15.00,15.00,1,,,,Yemen
392220 - Lavatory seats and covers,,15.00,15.00,1,,,,Yemen
392290 - Other,,15.00,15.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,15.00,15.00,5,,,,Yemen
392321 -- Of polymers of ethylene,,15.00,15.00,1,,,,Yemen
392329 -- Of other plastics,,15.00,15.00,2,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,15.00,15.00,2,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,15.00,15.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,15.00,15.00,2,,,,Yemen
392390 - Other,,15.00,15.00,3,,,,Yemen
392410 - Tableware and kitchenware,,15.00,15.00,2,,,,Yemen
392490 - Other,"1,596",15.00,15.00,3,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,15.00,15.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,15.00,15.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,15.00,15.00,1,,,,Yemen
392590 - Other,,15.00,15.00,2,,,,Yemen
392610 - Office or school supplies,,15.00,15.00,4,,,,Yemen
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,15.00,15.00,10,,,,Yemen
"392630 - Fittings for furniture, coachwork or the like",,15.00,15.00,2,,,,Yemen
392640 - Statuettes and other ornamental articles,,15.00,15.00,13,,,,Yemen
392690 - Other,,15.00,15.00,15,,,,Yemen
,2004,"16,162",20.00,20.00,413,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,20.00,20.00,2,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,20.00,20.00,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,20.00,20.00,1,,,,Yemen
390190 - Other,,20.00,20.00,2,,,,Yemen
390210 - Polypropylene,,20.00,20.00,1,,,,Yemen
390220 - Polyisobutylene,,20.00,20.00,1,,,,Yemen
390230 - Propylene copolymers,,20.00,20.00,1,,,,Yemen
390290 - Other,,20.00,20.00,1,,,,Yemen
390311 -- Expansible,,20.00,20.00,1,,,,Yemen
390319 -- Other,,20.00,20.00,2,,,,Yemen
390320 - Styrene- Acrylonitrile (SAN) copolymers,,20.00,20.00,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,20.00,20.00,1,,,,Yemen
390390 - Other,,20.00,20.00,3,,,,Yemen
"390410 - Poly(vinyl chloride), not mixed with any other substances",,20.00,20.00,2,,,,Yemen
390421 -- Non-plasticised,,20.00,20.00,2,,,,Yemen
390422 -- Plasticised,,20.00,20.00,2,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,20.00,20.00,2,,,,Yemen
390440 - Other vinyl chloride copolymers,,20.00,20.00,1,,,,Yemen
390450 - Vinylidene chloride polymers,,20.00,20.00,2,,,,Yemen
390461 -- Polytetrafluoroethylene,,20.00,20.00,1,,,,Yemen
390469 -- Other,,20.00,20.00,2,,,,Yemen
390490 - Other,,20.00,20.00,1,,,,Yemen
390512 -- In aqueous dispersion,,20.00,20.00,3,,,,Yemen
390519 -- Other,,20.00,20.00,3,,,,Yemen
390521 -- In aqueous dispersion,,20.00,20.00,1,,,,Yemen
390529 -- Other,,20.00,20.00,1,,,,Yemen
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,20.00,20.00,1,,,,Yemen
390591 -- Copolymers,,20.00,20.00,1,,,,Yemen
390599 -- Other,,20.00,20.00,2,,,,Yemen
390610 - Poly(methyl methacrylate),,20.00,20.00,2,,,,Yemen
390690 - Other,,20.00,20.00,4,,,,Yemen
390710 - Polyacetals,,20.00,20.00,1,,,,Yemen
390720 - Other polyethers,,20.00,20.00,2,,,,Yemen
390730 - Epoxide resins,,20.00,20.00,2,,,,Yemen
390740 - Polycarbonates,,20.00,20.00,1,,,,Yemen
390750 - Alkyd resins,,20.00,20.00,1,,,,Yemen
390760 - Poly(ethylene terephthalate),,20.00,20.00,3,,,,Yemen
390791 -- Unsaturated,,20.00,20.00,6,,,,Yemen
390799 -- Other,,20.00,20.00,3,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,20.00,20.00,2,,,,Yemen
390890 - Other,,20.00,20.00,3,,,,Yemen
390910 - Urea resins; thiourea resins,,20.00,20.00,2,,,,Yemen
390920 - Melamine resins,,20.00,20.00,2,,,,Yemen
390930 - Other amino-resins,,20.00,20.00,2,,,,Yemen
390940 - Phenolic resins,,20.00,20.00,7,,,,Yemen
390950 - Polyurethanes,,20.00,20.00,1,,,,Yemen
391000 Silicones in primary forms.,,20.00,20.00,3,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,20.00,20.00,2,,,,Yemen
391190 - Other,,20.00,20.00,2,,,,Yemen
391211 -- Non-plasticised,,20.00,20.00,5,,,,Yemen
391212 -- Plasticised,,20.00,20.00,4,,,,Yemen
391220 - Cellulose nitrates (including collodions),,20.00,20.00,4,,,,Yemen
391231 -- Carboxymethylcellulose and its salts,,20.00,20.00,1,,,,Yemen
391239 -- Other,,20.00,20.00,6,,,,Yemen
391290 - Other,,20.00,20.00,3,,,,Yemen
"391310 - Alginic acid, its salts and esters",,20.00,20.00,2,,,,Yemen
391390 - Other,,20.00,20.00,5,,,,Yemen
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,20.00,20.00,3,,,,Yemen
391510 - Of polymers of ethylene,,20.00,20.00,1,,,,Yemen
391520 - Of polymers of styrene,,20.00,20.00,1,,,,Yemen
391530 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Yemen
391590 - Of other plastics,"16,162",20.00,20.00,17,,,,Yemen
391610 - Of polymers of ethylene,,20.00,20.00,3,,,,Yemen
391620 - Of polymers of vinyl chloride,,20.00,20.00,4,,,,Yemen
391690 - Of other plastics,,20.00,20.00,17,,,,Yemen
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,20.00,20.00,2,,,,Yemen
391721 -- Of polymers of ethylene,,20.00,20.00,2,,,,Yemen
391722 -- Of polymers of propylene,,20.00,20.00,1,,,,Yemen
391723 -- Of polymers of vinyl chloride,,20.00,20.00,2,,,,Yemen
391729 -- Of other plastics,,20.00,20.00,6,,,,Yemen
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,20.00,20.00,1,,,,Yemen
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,20.00,20.00,3,,,,Yemen
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,20.00,20.00,1,,,,Yemen
391739 -- Other,,20.00,20.00,3,,,,Yemen
391740 - Fittings,,20.00,20.00,1,,,,Yemen
391810 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Yemen
391890 - Of other plastics,,20.00,20.00,3,,,,Yemen
391910 - In rolls of a width not exceeding 20 cm,,20.00,20.00,1,,,,Yemen
391990 - Other,,20.00,20.00,3,,,,Yemen
392010 - Of polymers of ethylene,,20.00,20.00,6,,,,Yemen
392020 - Of polymers of propylene,,20.00,20.00,3,,,,Yemen
392030 - Of polymers of styrene,,20.00,20.00,3,,,,Yemen
392043 -- Containing by weight not less than 6% of plasticizers,,20.00,20.00,1,,,,Yemen
392049 -- Other,,20.00,20.00,1,,,,Yemen
392051 -- Of poly(methyl methacrylate),,20.00,20.00,6,,,,Yemen
392059 -- Other,,20.00,20.00,6,,,,Yemen
392061 -- Of polycarbonates,,20.00,20.00,3,,,,Yemen
392062 -- Of poly(ethylene terephthalate),,20.00,20.00,3,,,,Yemen
392063 -- Of unsaturated polyesters,,20.00,20.00,3,,,,Yemen
392069 -- Of other polyesters,,20.00,20.00,12,,,,Yemen
392071 -- Of regenerated cellulose,,20.00,20.00,7,,,,Yemen
392072 -- Of vulcanised fibre,,20.00,20.00,3,,,,Yemen
392073 -- Of cellulose acetate,,20.00,20.00,9,,,,Yemen
392079 -- Of other cellulose derivatives,,20.00,20.00,6,,,,Yemen
392091 -- Of poly(vinyl butyral),,20.00,20.00,3,,,,Yemen
392092 -- Of polyamides,,20.00,20.00,6,,,,Yemen
392093 -- Of amino-resins,,20.00,20.00,3,,,,Yemen
392094 -- Of phenolic resins,,20.00,20.00,3,,,,Yemen
392099 -- Of other plastics,,20.00,20.00,19,,,,Yemen
392111 -- Of polymers of styrene,,20.00,20.00,1,,,,Yemen
392112 -- Of polymers of vinyl chloride,,20.00,20.00,1,,,,Yemen
392113 -- Of polyurethanes,,20.00,20.00,2,,,,Yemen
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,Yemen
392119 -- Of other plastics,,20.00,20.00,1,,,,Yemen
392190 - Other,,20.00,20.00,22,,,,Yemen
"392210 - Baths, shower-baths, sinks and wash-basins",,20.00,20.00,1,,,,Yemen
392220 - Lavatory seats and covers,,20.00,20.00,1,,,,Yemen
392290 - Other,,20.00,20.00,1,,,,Yemen
"392310 - Boxes, cases, crates and similar articles",,20.00,20.00,5,,,,Yemen
392321 -- Of polymers of ethylene,,20.00,20.00,1,,,,Yemen
392329 -- Of other plastics,,20.00,20.00,2,,,,Yemen
"392330 - Carboys, bottles, flasks and similar articles",,20.00,20.00,2,,,,Yemen
"392340 - Spools, cops, bobbins and similar supports",,20.00,20.00,1,,,,Yemen
"392350 - Stoppers, lids, caps and other closures",,20.00,20.00,2,,,,Yemen
392390 - Other,,20.00,20.00,3,,,,Yemen
392410 - Tableware and kitchenware,,20.00,20.00,2,,,,Yemen
392490 - Other,,20.00,20.00,3,,,,Yemen
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,20.00,20.00,1,,,,Yemen
"392520 - Doors, windows and their frames and thresholds for doors",,20.00,20.00,1,,,,Yemen
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,20.00,20.00,1,,,,Yemen
392590 - Other,,20.00,20.00,2,,,,Yemen
392610 - Office or school supplies,,20.00,20.00,4,,,,Yemen
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,20.00,20.00,10,,,,Yemen
"392630 - Fittings for furniture, coachwork or the like",,20.00,20.00,2,,,,Yemen
392640 - Statuettes and other ornamental articles,,20.00,20.00,13,,,,Yemen
392690 - Other,,20.00,20.00,16,,,,Yemen
,2003,"5,298",25.01,25.01,413,,,,Yemen
390110 - Polyethylene having a specific gravity of less than 0.94,,25.00,25.00,2,,,,Yemen
390120 - Polyethylene having a specific gravity of 0.94 or more,,25.00,25.00,1,,,,Yemen
390130 - Ethylene-vinyl acetate copolymers,,25.00,25.00,1,,,,Yemen
390190 - Other,,25.00,25.00,2,,,,Yemen
390210 - Polypropylene,,25.00,25.00,1,,,,Yemen
390220 - Polyisobutylene,,25.00,25.00,1,,,,Yemen
390230 - Propylene copolymers,,25.00,25.00,1,,,,Yemen
390290 - Other,,25.00,25.00,1,,,,Yemen
390311 -- Expansible,,25.00,25.00,1,,,,Yemen
390319 -- Other,,25.00,25.00,2,,,,Yemen
390320 - Styrene- Acrylonitrile (SAN) copolymers,,25.00,25.00,1,,,,Yemen
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,25.00,25.00,1,,,,Yemen
390390 - Other,,25.00,25.00,3,,,,Yemen
"390410 - Poly(vinyl chloride), not mixed with any other substances",,25.00,25.00,2,,,,Yemen
390421 -- Non-plasticised,,25.00,25.00,2,,,,Yemen
390422 -- Plasticised,,25.00,25.00,2,,,,Yemen
390430 - Vinyl chloride-vinyl acetate copolymers,,25.00,25.00,2,,,,Yemen
390440 - Other vinyl chloride copolymers,,25.00,25.00,1,,,,Yemen
390450 - Vinylidene chloride polymers,,25.00,25.00,2,,,,Yemen
390461 -- Polytetrafluoroethylene,,25.00,25.00,1,,,,Yemen
390469 -- Other,,25.00,25.00,2,,,,Yemen
390490 - Other,,25.00,25.00,1,,,,Yemen
390512 -- In aqueous dispersion,,25.00,25.00,3,,,,Yemen
390519 -- Other,,25.00,25.00,3,,,,Yemen
390521 -- In aqueous dispersion,,25.00,25.00,1,,,,Yemen
390529 -- Other,,25.00,25.00,1,,,,Yemen
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,25.00,25.00,1,,,,Yemen
390591 -- Copolymers,,25.00,25.00,1,,,,Yemen
390599 -- Other,,25.00,25.00,2,,,,Yemen
390610 - Poly(methyl methacrylate),,25.00,25.00,2,,,,Yemen
390690 - Other,,25.00,25.00,4,,,,Yemen
390710 - Polyacetals,,25.00,25.00,1,,,,Yemen
390720 - Other polyethers,,25.00,25.00,2,,,,Yemen
390730 - Epoxide resins,,25.00,25.00,2,,,,Yemen
390740 - Polycarbonates,,25.00,25.00,1,,,,Yemen
390750 - Alkyd resins,,25.00,25.00,1,,,,Yemen
390760 - Poly(ethylene terephthalate),,25.00,25.00,3,,,,Yemen
390791 -- Unsaturated,,25.00,25.00,6,,,,Yemen
390799 -- Other,,25.00,25.00,3,,,,Yemen
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,25.00,25.00,2,,,,Yemen
390890 - Other,,25.00,25.00,3,,,,Yemen
390910 - Urea resins; thiourea resins,,25.00,25.00,2,,,,Yemen
390920 - Melamine resins,,25.00,25.00,2,,,,Yemen
390930 - Other amino-resins,,25.00,25.00,2,,,,Yemen
390940 - Phenolic resins,,25.00,25.00,7,,,,Yemen
390950 - Polyurethanes,,25.00,25.00,1,,,,Yemen
391000 Silicones in primary forms.,,25.00,25.00,3,,,,Yemen
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,25.00,25.00,2,,,,Yemen
391190 - Other,,25.00,25.00,2,,,,Yemen
391211 -- Non-plasticised,,25.00,25.00,5,,,,Yemen
391212 -- Plasticised,,25.00,25.00,4,,,,Yemen
