Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
391211 - - Non-plasticised,,6.80,6.80,1,,,,Albania
391212 - - Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,8.23,8.23,3,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,6.80,6.80,1,,,,Albania
391239 - - Other,,4.33,4.33,3,,,,Albania
391290 - Other,,6.60,6.60,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,,8.98,8.98,4,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,Albania
391510 - Of polymers of ethylene,,10.10,10.10,1,,,,Albania
391520 - Of polymers of styrene,,10.10,10.10,1,,,,Albania
391530 - Of polymers of vinyl chloride,,10.10,10.10,1,,,,Albania
391590 - Of other plastics,"8,513",8.30,8.30,6,,,,Albania
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,Albania
391620 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Albania
391690 - Of other plastics,,7.70,7.70,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.10,6.10,2,,,,Albania
391721 - - Of polymers of ethylene,"3,536",5.67,5.67,3,,,,Albania
391722 - - Of polymers of propylene,,5.67,5.67,3,,,,Albania
391723 - - Of polymers of vinyl chloride,,5.67,5.67,3,,,,Albania
391729 - - Of other plastics,,6.18,6.18,6,,,,Albania
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.40,3.40,2,,,,Albania
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.03,8.03,8,,,,Albania
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.45,3.45,2,,,,Albania
391739 - - Other,,6.18,6.18,6,,,,Albania
391740 - Fittings,,3.45,3.45,2,,,,Albania
391810 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Albania
391890 - Of other plastics,,10.10,10.10,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,7.59,7.59,10,,,,Albania
391990 - Other,,8.23,8.23,7,,,,Albania
392010 - Of polymers of ethylene,"15,875",7.58,7.58,8,,,,Albania
392020 - Of polymers of propylene,,10.10,10.10,5,,,,Albania
392030 - Of polymers of styrene,,10.10,10.10,1,,,,Albania
392041 - - Rigid,,10.10,10.10,4,,,,Albania
392042 - - Flexible,,10.10,10.10,4,,,,Albania
392051 - - Of polymethyl methacrylate,,10.10,10.10,1,,,,Albania
392059 - - Other,,5.05,5.05,2,,,,Albania
392061 - - Of polycarbonates,,10.40,10.40,1,,,,Albania
392062 - - Of polyethylene terephthalate,,5.20,5.20,4,,,,Albania
392063 - - Of unsaturated polyesters,,10.40,10.40,1,,,,Albania
392069 - - Of other polyesters,,10.40,10.40,1,,,,Albania
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,Albania
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 - - Of cellulose acetate,,7.73,7.73,3,,,,Albania
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 - - Of polyvinyl butyral,,10.10,10.10,1,,,,Albania
392092 - - Of polyamides,,6.80,6.80,1,,,,Albania
392093 - - Of amino-resins,,6.50,6.50,1,,,,Albania
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 - - Of other plastics,,3.78,3.78,8,,,,Albania
392111 - - Of polymers of styrene,,10.10,10.10,1,,,,Albania
392112 - - Of polymers of vinyl chloride,,10.10,10.10,1,,,,Albania
392113 - - Of polyurethanes,,6.90,6.90,2,,,,Albania
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,Albania
392119 - - Of other plastics,,10.10,10.10,2,,,,Albania
392190 - Other,,7.82,7.82,10,,,,Albania
"392210 - Baths, shower-baths and wash-basins",,6.90,6.90,1,,,,Albania
392220 - Lavatory seats and covers,,6.90,6.90,1,,,,Albania
392290 - Other,,6.90,6.90,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","459,670",6.90,6.90,1,,,,Albania
392321 - - Of polymers of ethylene,"3,633",6.90,6.90,1,,,,Albania
392329 - - Of other plastics,"67,835",6.90,6.90,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","8,016",6.90,6.90,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",36,6.10,6.10,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,6.90,6.90,2,,,,Albania
392390 - Other,763,6.90,6.90,2,,,,Albania
392410 - Tableware and kitchenware,"6,285",6.90,6.90,1,,,,Albania
392490 - Other,,6.90,6.90,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","3,984",6.90,6.90,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors","3,608",6.90,6.90,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.90,6.90,1,,,,Albania
392590 - Other,"19,265",6.90,6.90,3,,,,Albania
392610 - Office or school supplies,"14,010",6.90,6.90,1,,,,Albania
392620 - Articles of apparel and clothing accessories (including gloves),,6.90,6.90,1,,,,Albania
"392630 - Fittings for furniture, coachwork of the like",,6.90,6.90,1,,,,Albania
392640 - Statuettes and other ornamental articles,,6.90,6.90,1,,,,Albania
392690 - Other,"110,749",5.18,5.18,4,,,,Albania
,1997,"596,040",7.32,7.32,276,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,"18,768",10.70,10.70,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,5.35,5.35,2,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Albania
390190 - Other,,3.57,3.57,3,,,,Albania
390210 - Polypropylene,,10.70,10.70,1,,,,Albania
390220 - Polyisobutylene,,10.70,10.70,1,,,,Albania
390230 - Propylene copolymers,,10.70,10.70,1,,,,Albania
390290 - Other,,3.57,3.57,3,,,,Albania
390311 - - Expansible,,10.70,10.70,1,,,,Albania
390319 - - Other,"15,480",10.70,10.70,1,,,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Albania
390390 - Other,,3.57,3.57,3,,,,Albania
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.70,10.70,1,,,,Albania
390421 - - Non-plasticised,,10.70,10.70,1,,,,Albania
390422 - - Plasticised,,10.70,10.70,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Albania
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Albania
390450 - Vinylidene chloride polymers,,5.35,5.35,2,,,,Albania
390461 - - Polytetrafluoroethylene,,10.70,10.70,2,,,,Albania
390469 - - Other,,5.35,5.35,2,,,,Albania
390490 - Other,,10.70,10.70,1,,,,Albania
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Albania
390519 - - Other,,10.40,10.40,1,,,,Albania
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Albania
390529 - - Other,,10.40,10.40,1,,,,Albania
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Albania
390591 - - Copolymers,,10.70,10.70,1,,,,Albania
390599 - - Other,,5.35,5.35,2,,,,Albania
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Albania
390690 - Other,,2.24,2.24,7,,,,Albania
390710 - Polyacetals,,6.90,6.90,1,,,,Albania
390720 - Other polyethers,,5.75,5.75,6,,,,Albania
390730 - Epoxide resins,,6.90,6.90,1,,,,Albania
390740 - Polycarbonates,,7.10,7.10,1,,,,Albania
390750 - Alkyd resins,,7.10,7.10,1,,,,Albania
390760 - Polyethylene terephthalate,,7.10,7.10,2,,,,Albania
390791 - - Unsaturated,"36,108",7.10,7.10,2,,,,Albania
390799 - - Other,,3.55,3.55,4,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,7.10,7.10,1,,,,Albania
390890 - Other,,7.10,7.10,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,3.65,3.65,2,,,,Albania
391000 Silicones in primary forms,,7.30,7.30,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Albania
391190 - Other,,3.45,3.45,6,,,,Albania
391211 - - Non-plasticised,,7.00,7.00,1,,,,Albania
391212 - - Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Albania
391239 - - Other,,4.33,4.33,3,,,,Albania
391290 - Other,,6.70,6.70,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,,9.43,9.43,4,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Albania
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,Albania
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Albania
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Albania
391590 - Of other plastics,"61,000",8.60,8.60,6,,,,Albania
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Albania
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Albania
391690 - Of other plastics,760,8.04,8.04,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,Albania
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Albania
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Albania
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Albania
391729 - - Of other plastics,,6.45,6.45,6,,,,Albania
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Albania
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Albania
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Albania
391739 - - Other,,6.45,6.45,6,,,,Albania
391740 - Fittings,,3.65,3.65,2,,,,Albania
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Albania
391890 - Of other plastics,,10.70,10.70,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,7.84,7.84,10,,,,Albania
391990 - Other,408,8.64,8.64,7,,,,Albania
392010 - Of polymers of ethylene,,7.13,7.13,6,,,,Albania
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Albania
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Albania
392041 - - Rigid,,10.70,10.70,4,,,,Albania
392042 - - Flexible,"22,579",10.70,10.70,4,,,,Albania
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Albania
392059 - - Other,,5.35,5.35,2,,,,Albania
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Albania
392062 - - Of polyethylene terephthalate,,5.55,5.55,4,,,,Albania
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Albania
392069 - - Of other polyesters,,11.10,11.10,1,,,,Albania
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Albania
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,Albania
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Albania
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Albania
392092 - - Of polyamides,,7.10,7.10,1,,,,Albania
392093 - - Of amino-resins,,6.50,6.50,1,,,,Albania
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 - - Of other plastics,,3.93,3.93,8,,,,Albania
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Albania
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Albania
392113 - - Of polyurethanes,,7.30,7.30,2,,,,Albania
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Albania
392119 - - Of other plastics,"7,519",10.70,10.70,2,,,,Albania
392190 - Other,,8.20,8.20,10,,,,Albania
"392210 - Baths, shower-baths and wash-basins",,7.30,7.30,1,,,,Albania
392220 - Lavatory seats and covers,,7.30,7.30,1,,,,Albania
392290 - Other,,7.30,7.30,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","336,492",7.30,7.30,1,,,,Albania
392321 - - Of polymers of ethylene,"1,917",7.30,7.30,1,,,,Albania
392329 - - Of other plastics,"27,693",7.30,7.30,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","4,343",7.30,7.30,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",329,6.30,6.30,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,7.30,7.30,2,,,,Albania
392390 - Other,"9,322",7.30,7.30,2,,,,Albania
392410 - Tableware and kitchenware,,7.30,7.30,1,,,,Albania
392490 - Other,181,7.30,7.30,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","5,058",7.30,7.30,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors","16,239",7.30,7.30,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Albania
392590 - Other,"2,347",7.30,7.30,3,,,,Albania
392610 - Office or school supplies,,7.30,7.30,1,,,,Albania
392620 - Articles of apparel and clothing accessories (including gloves),68,7.30,7.30,1,,,,Albania
"392630 - Fittings for furniture, coachwork of the like",,7.30,7.30,1,,,,Albania
392640 - Statuettes and other ornamental articles,,7.30,7.30,1,,,,Albania
392690 - Other,"29,428",5.48,5.48,4,,,,Albania
,1996,"1,500,768",8.22,8.22,242,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,10.70,10.70,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,10.70,10.70,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Albania
390190 - Other,,10.70,10.70,1,,,,Albania
390210 - Polypropylene,,10.70,10.70,1,,,,Albania
390220 - Polyisobutylene,,10.70,10.70,1,,,,Albania
390230 - Propylene copolymers,,10.70,10.70,1,,,,Albania
390290 - Other,,10.70,10.70,1,,,,Albania
390311 - - Expansible,,10.70,10.70,1,,,,Albania
390319 - - Other,,10.70,10.70,1,,,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Albania
390390 - Other,,10.70,10.70,1,,,,Albania
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.70,10.70,1,,,,Albania
390421 - - Non-plasticised,"1,816",10.70,10.70,1,,,,Albania
390422 - - Plasticised,,10.70,10.70,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Albania
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Albania
390450 - Vinylidene chloride polymers,,10.70,10.70,1,,,,Albania
390461 - - Polytetrafluoroethylene,,5.35,5.35,2,,,,Albania
390469 - - Other,,10.70,10.70,1,,,,Albania
390490 - Other,,10.70,10.70,1,,,,Albania
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Albania
390519 - - Other,,10.40,10.40,1,,,,Albania
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Albania
390529 - - Other,,10.40,10.40,1,,,,Albania
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Albania
390591 - - Copolymers,,10.70,10.70,1,,,,Albania
390599 - - Other,,10.70,10.70,1,,,,Albania
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Albania
390690 - Other,,10.70,10.70,1,,,,Albania
390710 - Polyacetals,,6.90,6.90,1,,,,Albania
390720 - Other polyethers,,5.52,5.52,5,,,,Albania
390730 - Epoxide resins,,6.90,6.90,1,,,,Albania
390740 - Polycarbonates,,7.10,7.10,1,,,,Albania
390750 - Alkyd resins,,7.10,7.10,1,,,,Albania
390760 - Polyethylene terephthalate,,3.55,3.55,2,,,,Albania
390791 - - Unsaturated,,7.10,7.10,2,,,,Albania
390799 - - Other,,7.10,7.10,2,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,7.10,7.10,1,,,,Albania
390890 - Other,,7.10,7.10,1,,,,Albania
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Albania
390920 - Melamine resins,,6.50,6.50,1,,,,Albania
390930 - Other amino-resins,,6.50,6.50,1,,,,Albania
390940 - Phenolic resins,,6.50,6.50,1,,,,Albania
390950 - Polyurethanes,,7.30,7.30,1,,,,Albania
391000 Silicones in primary forms,,7.30,7.30,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Albania
391190 - Other,,8.60,8.60,2,,,,Albania
391211 - - Non-plasticised,,7.00,7.00,1,,,,Albania
391212 - - Plasticised,,6.50,6.50,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Albania
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Albania
391239 - - Other,,6.50,6.50,2,,,,Albania
391290 - Other,,6.70,6.70,2,,,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Albania
391390 - Other,,9.43,9.43,4,,,,Albania
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Albania
391510 - Of polymers of ethylene,"4,101",10.70,10.70,1,,,,Albania
391520 - Of polymers of styrene,,10.70,10.70,1,,,,Albania
391530 - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Albania
391590 - Of other plastics,"118,391",8.60,8.60,6,,,,Albania
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,Albania
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Albania
391690 - Of other plastics,,8.04,8.04,7,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,Albania
391721 - - Of polymers of ethylene,,6.00,6.00,3,,,,Albania
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,Albania
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,Albania
391729 - - Of other plastics,,6.45,6.45,6,,,,Albania
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.55,3.55,2,,,,Albania
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.43,8.43,8,,,,Albania
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.65,3.65,2,,,,Albania
391739 - - Other,,6.45,6.45,6,,,,Albania
391740 - Fittings,533,3.65,3.65,2,,,,Albania
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,Albania
391890 - Of other plastics,,10.70,10.70,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,7.84,7.84,10,,,,Albania
391990 - Other,,8.64,8.64,7,,,,Albania
392010 - Of polymers of ethylene,,10.70,10.70,4,,,,Albania
392020 - Of polymers of propylene,,10.70,10.70,5,,,,Albania
392030 - Of polymers of styrene,,10.70,10.70,1,,,,Albania
392041 - - Rigid,,10.70,10.70,4,,,,Albania
392042 - - Flexible,"132,473",10.70,10.70,4,,,,Albania
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,Albania
392059 - - Other,,10.70,10.70,1,,,,Albania
392061 - - Of polycarbonates,,11.10,11.10,1,,,,Albania
392062 - - Of polyethylene terephthalate,,11.10,11.10,2,,,,Albania
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,Albania
392069 - - Of other polyesters,,11.10,11.10,1,,,,Albania
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,Albania
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Albania
392073 - - Of cellulose acetate,,8.10,8.10,3,,,,Albania
392079 - - Of other cellulose derivatives,,6.60,6.60,1,,,,Albania
392091 - - Of polyvinyl butyral,,10.70,10.70,1,,,,Albania
392092 - - Of polyamides,,7.10,7.10,1,,,,Albania
392093 - - Of amino-resins,,6.50,6.50,1,,,,Albania
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Albania
392099 - - Of other plastics,,7.85,7.85,4,,,,Albania
392111 - - Of polymers of styrene,,10.70,10.70,1,,,,Albania
392112 - - Of polymers of vinyl chloride,,10.70,10.70,1,,,,Albania
392113 - - Of polyurethanes,,7.30,7.30,2,,,,Albania
392114 - - Of regenerated cellulose,,7.30,7.30,1,,,,Albania
392119 - - Of other plastics,"24,151",10.70,10.70,2,,,,Albania
392190 - Other,965,8.20,8.20,10,,,,Albania
"392210 - Baths, shower-baths and wash-basins",,7.30,7.30,1,,,,Albania
392220 - Lavatory seats and covers,"2,451",7.30,7.30,1,,,,Albania
392290 - Other,,7.30,7.30,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles","1,119,031",7.30,7.30,1,,,,Albania
392321 - - Of polymers of ethylene,"14,462",7.30,7.30,1,,,,Albania
392329 - - Of other plastics,"13,231",7.30,7.30,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles","12,723",7.30,7.30,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",190,6.30,6.30,2,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,7.30,7.30,2,,,,Albania
392390 - Other,"11,085",7.30,7.30,2,,,,Albania
392410 - Tableware and kitchenware,,7.30,7.30,1,,,,Albania
392490 - Other,,7.30,7.30,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","12,063",7.30,7.30,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,7.30,7.30,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,7.30,7.30,1,,,,Albania
392590 - Other,"9,523",7.30,7.30,3,,,,Albania
392610 - Office or school supplies,,7.30,7.30,1,,,,Albania
