Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Nepal
390390 - Other,,2.17,2.17,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Nepal
390421 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
390422 -- Plasticised,,6.50,6.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Nepal
390469 -- Other,,3.25,3.25,2,,,,Nepal
390490 - Other,,6.50,6.50,1,,,,Nepal
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390519 -- Other,,6.50,6.50,1,,,,Nepal
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390529 -- Other,,6.50,6.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Nepal
390591 -- Copolymers,,6.50,6.50,1,,,,Nepal
390599 -- Other,,3.25,3.25,2,,,,Nepal
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
390690 - Other,,1.64,1.64,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Nepal
390791 -- Unsaturated,,6.50,6.50,2,,,,Nepal
390799 -- Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Nepal
391190 - Other,,2.75,2.75,6,,,,Nepal
391211 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 -- Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 -- Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,6.50,6.50,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
391590 - Of other plastics,,6.50,6.50,3,,,,Nepal
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391690 - Of other plastics,,6.50,6.50,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 -- Of polymers of ethylene,,6.50,6.50,2,,,,Nepal
391722 -- Of polymers of propylene,,6.50,6.50,2,,,,Nepal
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391729 -- Of other plastics,,6.50,6.50,4,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,6.50,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Nepal
391739 -- Other,,6.50,6.50,4,,,,Nepal
391740 - Fittings,,6.50,6.50,1,,,,Nepal
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391890 - Of other plastics,,6.50,6.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Nepal
391990 - Other,,6.50,6.50,6,,,,Nepal
392010 - Of polymers of ethylene,,4.88,4.88,8,,,,Nepal
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Nepal
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Nepal
392049 -- Other,,6.50,6.50,2,,,,Nepal
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
392059 -- Other,,3.25,3.25,2,,,,Nepal
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Nepal
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Nepal
392069 -- Of other polyesters,,6.50,6.50,1,,,,Nepal
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Nepal
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Nepal
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Nepal
392092 -- Of polyamides,,6.50,6.50,1,,,,Nepal
392093 -- Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 -- Of other plastics,,2.79,2.79,7,,,,Nepal
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 -- Of other plastics,,6.50,6.50,1,,,,Nepal
392190 - Other,,6.50,6.50,9,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",301,6.50,6.50,1,,,,Nepal
392321 -- Of polymers of ethylene,"3,629",6.50,6.50,1,,,,Nepal
392329 -- Of other plastics,866,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,"4,445",6.50,6.50,1,,,,Nepal
392490 - Other,640,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,490,6.50,6.50,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","6,228",6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"22,902",6.50,6.50,1,,,,Nepal
392690 - Other,"12,016",6.50,6.50,3,,,,Nepal
,2005,"38,629",5.42,5.42,257,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390190 - Other,,2.17,2.17,3,,,,Nepal
390210 - Polypropylene,,6.50,6.50,1,,,,Nepal
390220 - Polyisobutylene,,6.50,6.50,1,,,,Nepal
390230 - Propylene copolymers,,6.50,6.50,1,,,,Nepal
390290 - Other,,2.17,2.17,3,,,,Nepal
390311 -- Expansible,,6.50,6.50,1,,,,Nepal
390319 -- Other,,6.50,6.50,1,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Nepal
390390 - Other,,2.17,2.17,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Nepal
390421 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
390422 -- Plasticised,,6.50,6.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Nepal
390469 -- Other,,3.25,3.25,2,,,,Nepal
390490 - Other,,6.50,6.50,1,,,,Nepal
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390519 -- Other,,6.50,6.50,1,,,,Nepal
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390529 -- Other,,6.50,6.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Nepal
390591 -- Copolymers,,6.50,6.50,1,,,,Nepal
390599 -- Other,,3.25,3.25,2,,,,Nepal
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
390690 - Other,,1.64,1.64,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,"6,830",6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Nepal
390791 -- Unsaturated,,6.50,6.50,2,,,,Nepal
390799 -- Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Nepal
391190 - Other,,2.75,2.75,6,,,,Nepal
391211 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 -- Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 -- Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,6.50,6.50,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
391590 - Of other plastics,,6.50,6.50,3,,,,Nepal
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391690 - Of other plastics,,6.50,6.50,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 -- Of polymers of ethylene,,4.33,4.33,3,,,,Nepal
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Nepal
391723 -- Of polymers of vinyl chloride,,4.33,4.33,3,,,,Nepal
391729 -- Of other plastics,,5.20,5.20,5,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 -- Other,,5.20,5.20,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391890 - Of other plastics,,6.50,6.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Nepal
391990 - Other,,6.50,6.50,6,,,,Nepal
392010 - Of polymers of ethylene,,4.88,4.88,8,,,,Nepal
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Nepal
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Nepal
392049 -- Other,,6.50,6.50,2,,,,Nepal
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
392059 -- Other,,3.25,3.25,2,,,,Nepal
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Nepal
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Nepal
392069 -- Of other polyesters,,6.50,6.50,1,,,,Nepal
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Nepal
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Nepal
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Nepal
392092 -- Of polyamides,,6.50,6.50,1,,,,Nepal
392093 -- Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 -- Of other plastics,,2.79,2.79,7,,,,Nepal
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 -- Of other plastics,,6.50,6.50,1,,,,Nepal
392190 - Other,,6.50,6.50,9,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Nepal
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
392329 -- Of other plastics,236,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,"3,931",6.50,6.50,1,,,,Nepal
392490 - Other,,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,871,6.50,6.50,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like","1,082",6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"16,795",6.50,6.50,1,,,,Nepal
392690 - Other,"8,883",4.88,4.88,4,,,,Nepal
,2004,"34,133",5.42,5.42,257,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390190 - Other,,2.17,2.17,3,,,,Nepal
390210 - Polypropylene,,6.50,6.50,1,,,,Nepal
390220 - Polyisobutylene,,6.50,6.50,1,,,,Nepal
390230 - Propylene copolymers,,6.50,6.50,1,,,,Nepal
390290 - Other,,2.17,2.17,3,,,,Nepal
390311 -- Expansible,,6.50,6.50,1,,,,Nepal
390319 -- Other,,6.50,6.50,1,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Nepal
390390 - Other,,2.17,2.17,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Nepal
390421 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
390422 -- Plasticised,,6.50,6.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Nepal
390469 -- Other,,3.25,3.25,2,,,,Nepal
390490 - Other,,6.50,6.50,1,,,,Nepal
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390519 -- Other,,6.50,6.50,1,,,,Nepal
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390529 -- Other,,6.50,6.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Nepal
390591 -- Copolymers,,6.50,6.50,1,,,,Nepal
390599 -- Other,,3.25,3.25,2,,,,Nepal
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
390690 - Other,,1.64,1.64,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Nepal
390791 -- Unsaturated,,6.50,6.50,2,,,,Nepal
390799 -- Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Nepal
391190 - Other,,2.75,2.75,6,,,,Nepal
391211 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 -- Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 -- Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,6.50,6.50,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
391590 - Of other plastics,,6.50,6.50,3,,,,Nepal
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391690 - Of other plastics,,6.50,6.50,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 -- Of polymers of ethylene,,4.33,4.33,3,,,,Nepal
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Nepal
391723 -- Of polymers of vinyl chloride,,4.33,4.33,3,,,,Nepal
391729 -- Of other plastics,,5.20,5.20,5,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 -- Other,,5.20,5.20,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391890 - Of other plastics,,6.50,6.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Nepal
391990 - Other,,6.50,6.50,6,,,,Nepal
392010 - Of polymers of ethylene,,4.88,4.88,8,,,,Nepal
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Nepal
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Nepal
392049 -- Other,,6.50,6.50,2,,,,Nepal
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
392059 -- Other,,3.25,3.25,2,,,,Nepal
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Nepal
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Nepal
392069 -- Of other polyesters,,6.50,6.50,1,,,,Nepal
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Nepal
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Nepal
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Nepal
392092 -- Of polyamides,,6.50,6.50,1,,,,Nepal
392093 -- Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 -- Of other plastics,,2.79,2.79,7,,,,Nepal
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 -- Of other plastics,25,6.50,6.50,1,,,,Nepal
392190 - Other,,6.50,6.50,9,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",87,6.50,6.50,1,,,,Nepal
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
392329 -- Of other plastics,883,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",896,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Nepal
392490 - Other,12,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,199,6.50,6.50,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"23,510",6.50,6.50,1,,,,Nepal
392690 - Other,"8,521",4.88,4.88,4,,,,Nepal
,2003,"21,787",5.68,5.68,263,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,7.10,7.10,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.55,3.55,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,7.10,7.10,1,,,,Nepal
390190 - Other,,2.37,2.37,3,,,,Nepal
390210 - Polypropylene,,7.10,7.10,1,,,,Nepal
390220 - Polyisobutylene,,7.10,7.10,1,,,,Nepal
390230 - Propylene copolymers,,7.10,7.10,1,,,,Nepal
390290 - Other,,2.37,2.37,3,,,,Nepal
390311 -- Expansible,,7.10,7.10,1,,,,Nepal
390319 -- Other,,7.10,7.10,1,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.10,7.10,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.10,7.10,1,,,,Nepal
390390 - Other,,2.37,2.37,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.10,7.10,1,,,,Nepal
390421 -- Non-plasticised,,7.10,7.10,1,,,,Nepal
390422 -- Plasticised,,7.10,7.10,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,7.10,7.10,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,7.10,7.10,1,,,,Nepal
390450 - Vinylidene chloride polymers,,3.55,3.55,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,7.10,7.10,1,,,,Nepal
390469 -- Other,,3.55,3.55,2,,,,Nepal
390490 - Other,,7.10,7.10,1,,,,Nepal
390512 -- In aqueous dispersion,,7.10,7.10,1,,,,Nepal
390519 -- Other,,7.10,7.10,1,,,,Nepal
390521 -- In aqueous dispersion,,7.10,7.10,1,,,,Nepal
